event_id,timestamp,gateway_id,session_id,attack_id,transaction_id,source_ip,destination_port,protocol,amount,currency,payment_method,gateway_status,is_suspicious
PAY000511,2026-09-09 16:35:49,GW01,SES06030,BENIGN,TXN918935,10.61.113.29,443,TCPS,631.51,NAD,eft,approved,0
PAY000997,2026-09-09 16:57:46,GW01,SES00668,BENIGN,TXN234584,192.168.105.211,443,TCPS,458.62,NAD,eft,approved,0
PAY000191,2026-09-09 17:01:10,GW01,SES04992,BENIGN,TXN919779,192.168.17.26,443,TCPS,417.22,NAD,card,approved,0
PAY000605,2026-09-09 18:14:58,GW01,SES04126,BENIGN,TXN289914,192.168.116.224,443,TCPS,156.41,NAD,card,approved,0
PAY000784,2026-09-09 19:07:36,GW01,SES05894,BENIGN,TXN338876,192.168.105.210,443,TCPS,327.25,NAD,eft,approved,0
PAY000112,2026-09-09 19:11:39,GW01,SES02413,BENIGN,TXN375587,172.17.156.88,443,TCPS,362.51,NAD,card,approved,0
PAY000011,2026-09-09 20:38:18,GW01,SES05620,BENIGN,TXN862170,192.168.174.195,443,TCPS,762.17,NAD,card,approved,0
PAY001199,2026-09-09 20:49:13,GW01,SES09671,BENIGN,TXN597543,10.114.45.193,443,TCPS,172.89,NAD,eft,approved,0
PAY001170,2026-09-09 21:14:03,GW01,SES08897,BENIGN,TXN658564,10.66.117.147,443,TCPS,723.25,NAD,card,approved,0
PAY001047,2026-09-09 21:19:01,GW01,SES08320,BENIGN,TXN441947,192.168.252.133,443,TCPS,776.03,NAD,eft,approved,0
PAY000141,2026-09-09 21:37:05,GW01,SES08058,BENIGN,TXN758525,192.168.220.21,443,TCPS,583.44,NAD,card,approved,0
PAY000092,2026-09-09 22:10:56,GW01,SES07658,BENIGN,TXN726610,10.238.164.190,443,TCPS,428.66,NAD,card,approved,0
PAY000143,2026-09-09 22:18:48,GW01,SES01647,BENIGN,TXN814838,172.17.209.40,443,TCPS,597.1,NAD,card,approved,0
PAY000619,2026-09-09 22:55:44,GW01,SES08189,BENIGN,TXN446363,192.168.147.118,443,TCPS,701.41,NAD,card,approved,0
PAY000299,2026-09-09 23:31:30,GW01,SES03441,BENIGN,TXN167997,172.24.102.194,443,TCPS,734.98,NAD,eft,approved,0
PAY000025,2026-09-10 00:05:52,GW01,SES04210,BENIGN,TXN740252,10.6.51.3,443,TCPS,43.83,NAD,card,approved,0
PAY000731,2026-09-10 00:15:39,GW01,SES05938,BENIGN,TXN821437,10.103.162.222,443,TCPS,440.43,NAD,eft,approved,0
PAY000945,2026-09-10 00:55:59,GW01,SES00753,BENIGN,TXN948122,192.168.204.255,443,TCPS,324.35,NAD,card,approved,0
PAY000556,2026-09-10 01:11:43,GW01,SES05999,BENIGN,TXN131114,192.168.155.220,443,TCPS,309.94,NAD,card,approved,0
PAY000462,2026-09-10 01:12:56,GW01,SES00274,BENIGN,TXN222007,172.22.8.5,443,TCPS,87.58,NAD,card,approved,0
PAY000277,2026-09-10 01:38:43,GW01,SES09263,BENIGN,TXN780922,192.168.124.184,443,TCPS,366.92,NAD,eft,approved,0
PAY000139,2026-09-10 02:00:23,GW01,SES05202,BENIGN,TXN842491,192.168.243.189,443,TCPS,592.27,NAD,eft,approved,0
PAY000615,2026-09-10 02:14:30,GW01,SES02256,BENIGN,TXN227249,172.24.57.48,443,TCPS,177.08,NAD,eft,approved,0
PAY000182,2026-09-10 02:15:51,GW01,SES09004,BENIGN,TXN368855,172.22.111.112,443,TCPS,213.57,NAD,eft,approved,0
PAY000519,2026-09-10 03:05:51,GW01,SES05841,BENIGN,TXN602137,192.168.253.89,443,TCPS,550.82,NAD,eft,approved,0
PAY000591,2026-09-10 03:11:37,GW01,SES03109,BENIGN,TXN611238,192.168.196.252,443,TCPS,257.99,NAD,card,approved,0
PAY000835,2026-09-10 03:16:49,GW01,SES07951,BENIGN,TXN175489,172.19.101.122,443,TCPS,497.99,NAD,eft,approved,0
PAY000314,2026-09-10 05:04:33,GW01,SES07503,BENIGN,TXN989418,192.168.223.12,443,TCPS,509.48,NAD,card,approved,0
PAY000463,2026-09-10 05:57:06,GW01,SES01176,BENIGN,TXN177655,10.86.118.11,443,TCPS,191.24,NAD,card,approved,0
PAY000283,2026-09-10 06:12:24,GW01,SES02146,BENIGN,TXN862092,10.39.174.99,443,TCPS,78.92,NAD,card,approved,0
PAY000295,2026-09-10 07:04:16,GW01,SES01866,BENIGN,TXN493540,10.39.252.201,443,TCPS,483.25,NAD,card,approved,0
PAY000722,2026-09-10 07:25:20,GW01,SES07868,BENIGN,TXN173080,172.22.189.240,443,TCPS,124.13,NAD,eft,approved,0
PAY000036,2026-09-10 07:44:56,GW01,SES07393,BENIGN,TXN467585,10.56.224.177,443,TCPS,444.89,NAD,card,approved,0
PAY001126,2026-09-10 08:06:30,GW01,SES09367,BENIGN,TXN695688,192.168.148.242,443,TCPS,539.62,NAD,card,approved,0
PAY000936,2026-09-10 10:19:58,GW01,SES05253,BENIGN,TXN962160,192.168.237.246,443,TCPS,323.62,NAD,eft,approved,0
PAY000652,2026-09-10 10:32:54,GW01,SES03069,BENIGN,TXN729125,10.6.112.140,443,TCPS,510.24,NAD,card,approved,0
PAY000907,2026-09-10 10:40:13,GW01,SES05884,BENIGN,TXN450130,172.25.123.188,443,TCPS,794.99,NAD,eft,approved,0
PAY000319,2026-09-10 11:04:24,GW01,SES08554,BENIGN,TXN322787,10.157.239.238,443,TCPS,494.58,NAD,card,approved,0
PAY000951,2026-09-10 11:15:32,GW01,SES07647,BENIGN,TXN360114,192.168.178.29,443,TCPS,522.93,NAD,eft,approved,0
PAY000202,2026-09-10 11:33:33,GW01,SES01074,BENIGN,TXN509434,192.168.2.116,443,TCPS,363.38,NAD,card,approved,0
PAY001138,2026-09-10 12:25:08,GW01,SES07204,BENIGN,TXN178729,172.23.160.164,443,TCPS,528.66,NAD,eft,approved,0
PAY000124,2026-09-10 13:40:09,GW01,SES06580,BENIGN,TXN502260,10.212.11.213,443,TCPS,250.22,NAD,card,approved,0
PAY000281,2026-09-10 14:58:25,GW01,SES06692,BENIGN,TXN965962,10.247.212.69,443,TCPS,618.16,NAD,card,approved,0
PAY000325,2026-09-10 15:52:50,GW01,SES07036,BENIGN,TXN597639,10.18.15.148,443,TCPS,749.3,NAD,eft,approved,0
PAY000959,2026-09-10 15:58:52,GW01,SES06663,BENIGN,TXN706863,192.168.38.100,443,TCPS,663.65,NAD,eft,approved,0
PAY000225,2026-09-10 16:16:22,GW01,SES03348,BENIGN,TXN171724,172.21.170.194,443,TCPS,275.59,NAD,card,approved,0
PAY000873,2026-09-10 16:31:30,GW01,SES04713,BENIGN,TXN992279,10.76.92.137,443,TCPS,579.66,NAD,card,approved,0
PAY001181,2026-09-10 16:39:44,GW01,SES00321,BENIGN,TXN617408,10.6.147.150,443,TCPS,183.12,NAD,card,approved,0
PAY000776,2026-09-10 16:42:00,GW01,SES08646,BENIGN,TXN670558,172.16.228.69,443,TCPS,193.07,NAD,card,approved,0
PAY000273,2026-09-10 17:11:37,GW01,SES05928,BENIGN,TXN991531,192.168.232.75,443,TCPS,267.62,NAD,card,approved,0
PAY000146,2026-09-10 18:32:41,GW01,SES07927,BENIGN,TXN947939,192.168.226.47,443,TCPS,502.5,NAD,eft,approved,0
PAY000894,2026-09-10 19:26:02,GW01,SES05206,BENIGN,TXN160677,10.100.60.182,443,TCPS,140.86,NAD,eft,approved,0
PAY000719,2026-09-10 20:29:25,GW01,SES00050,BENIGN,TXN200361,192.168.243.186,443,TCPS,783.69,NAD,eft,approved,0
PAY000227,2026-09-10 20:31:12,GW01,SES07018,BENIGN,TXN216405,10.41.29.121,443,TCPS,372.69,NAD,eft,approved,0
PAY001088,2026-09-10 21:20:08,GW01,SES04706,BENIGN,TXN667294,10.50.116.102,443,TCPS,304.01,NAD,card,approved,0
PAY000104,2026-09-10 21:21:13,GW01,SES03188,BENIGN,TXN337416,192.168.202.7,443,TCPS,373.94,NAD,eft,approved,0
PAY000805,2026-09-10 22:12:27,GW01,SES00380,BENIGN,TXN479360,10.191.16.6,443,TCPS,776.63,NAD,card,approved,0
PAY000152,2026-09-10 22:56:33,GW01,SES05845,BENIGN,TXN723238,192.168.45.14,443,TCPS,788.87,NAD,eft,approved,0
PAY001140,2026-09-10 22:57:59,GW01,SES03085,BENIGN,TXN317927,172.28.17.244,443,TCPS,613.74,NAD,card,approved,0
PAY000543,2026-09-10 23:42:25,GW01,SES07203,BENIGN,TXN670482,192.168.206.99,443,TCPS,544.58,NAD,card,approved,0
PAY000687,2026-09-11 01:15:04,GW01,SES07481,BENIGN,TXN799617,10.115.22.149,443,TCPS,733.71,NAD,eft,approved,0
PAY000293,2026-09-11 01:58:42,GW01,SES00176,BENIGN,TXN910587,10.124.163.177,443,TCPS,681.21,NAD,eft,approved,0
PAY000356,2026-09-11 02:52:57,GW01,SES07699,BENIGN,TXN889314,192.168.68.202,443,TCPS,774.59,NAD,eft,approved,0
PAY001005,2026-09-11 03:19:09,GW01,SES09015,BENIGN,TXN703719,10.251.248.168,443,TCPS,568.7,NAD,card,approved,0
PAY000545,2026-09-11 03:37:57,GW01,SES04841,BENIGN,TXN765645,172.30.74.62,443,TCPS,168.53,NAD,eft,approved,0
PAY000150,2026-09-11 05:03:43,GW01,SES01282,BENIGN,TXN812780,192.168.57.193,443,TCPS,486.82,NAD,card,approved,0
PAY000290,2026-09-11 05:12:02,GW01,SES08857,BENIGN,TXN107905,172.19.168.155,443,TCPS,456.94,NAD,card,approved,0
PAY000727,2026-09-11 07:25:50,GW01,SES01209,BENIGN,TXN221499,10.90.183.227,443,TCPS,328.09,NAD,eft,approved,0
PAY000646,2026-09-11 09:31:42,GW01,SES06340,BENIGN,TXN558898,172.21.129.68,443,TCPS,480.76,NAD,eft,approved,0
PAY000170,2026-09-11 09:38:12,GW01,SES01339,BENIGN,TXN211762,192.168.193.93,443,TCPS,109.43,NAD,card,approved,0
PAY000853,2026-09-11 10:10:37,GW01,SES01780,BENIGN,TXN862332,192.168.108.163,443,TCPS,87.1,NAD,eft,approved,0
PAY000169,2026-09-11 10:54:27,GW01,SES02188,BENIGN,TXN141118,172.18.138.59,443,TCPS,225.99,NAD,card,approved,0
PAY000482,2026-09-11 10:58:02,GW01,SES08506,BENIGN,TXN919782,192.168.64.246,443,TCPS,601.84,NAD,card,approved,0
PAY001028,2026-09-11 12:15:54,GW01,SES03937,BENIGN,TXN880860,172.19.30.95,443,TCPS,424.42,NAD,card,approved,0
PAY000956,2026-09-11 12:59:44,GW01,SES05211,BENIGN,TXN447194,10.11.91.98,443,TCPS,43.77,NAD,card,approved,0
PAY000931,2026-09-11 13:03:09,GW01,SES05306,BENIGN,TXN913840,192.168.104.135,443,TCPS,499.04,NAD,eft,approved,0
PAY001120,2026-09-11 14:19:32,GW01,SES05608,BENIGN,TXN825212,192.168.183.180,443,TCPS,403.11,NAD,card,approved,0
PAY000790,2026-09-11 14:46:16,GW01,SES02234,BENIGN,TXN582807,10.45.86.16,443,TCPS,54.43,NAD,card,approved,0
PAY000552,2026-09-11 14:59:39,GW01,SES02923,BENIGN,TXN972256,192.168.145.41,443,TCPS,655.55,NAD,eft,approved,0
PAY001128,2026-09-11 15:30:35,GW01,SES05252,BENIGN,TXN998986,172.25.109.119,443,TCPS,544.95,NAD,card,approved,0
PAY000426,2026-09-11 15:49:04,GW01,SES06682,BENIGN,TXN393012,10.158.71.2,443,TCPS,551.99,NAD,eft,approved,0
PAY000967,2026-09-11 15:56:01,GW01,SES09654,BENIGN,TXN864961,10.75.116.26,443,TCPS,83.94,NAD,eft,approved,0
PAY000926,2026-09-11 16:15:34,GW01,SES03122,BENIGN,TXN138150,10.104.96.146,443,TCPS,394.81,NAD,eft,approved,0
PAY001009,2026-09-11 17:36:46,GW01,SES07328,BENIGN,TXN242005,172.21.46.58,443,TCPS,236.6,NAD,eft,approved,0
PAY000134,2026-09-11 18:07:25,GW01,SES02295,BENIGN,TXN391786,10.200.145.248,443,TCPS,69.69,NAD,eft,approved,0
PAY000905,2026-09-11 18:32:37,GW01,SES03277,BENIGN,TXN434064,192.168.5.60,443,TCPS,689.29,NAD,eft,approved,0
PAY001111,2026-09-11 18:41:08,GW01,SES05203,BENIGN,TXN967848,192.168.234.104,443,TCPS,183.47,NAD,card,approved,0
PAY000211,2026-09-11 18:59:00,GW01,SES00093,BENIGN,TXN856626,192.168.168.118,443,TCPS,216.9,NAD,eft,approved,0
PAY001115,2026-09-11 19:33:13,GW01,SES08311,BENIGN,TXN318995,192.168.95.37,443,TCPS,175.55,NAD,eft,approved,0
PAY001076,2026-09-11 21:05:23,GW01,SES08410,BENIGN,TXN550569,192.168.247.171,443,TCPS,207.93,NAD,eft,approved,0
PAY000713,2026-09-11 21:24:21,GW01,SES01134,BENIGN,TXN454313,172.23.17.77,443,TCPS,421.22,NAD,card,approved,0
PAY000010,2026-09-11 21:37:36,GW01,SES03836,BENIGN,TXN841996,192.168.112.5,443,TCPS,286.45,NAD,eft,approved,0
PAY000478,2026-09-11 21:44:20,GW01,SES00432,BENIGN,TXN990506,192.168.185.104,443,TCPS,400.9,NAD,card,approved,0
PAY001167,2026-09-11 22:37:46,GW01,SES01888,BENIGN,TXN584349,10.196.106.144,443,TCPS,364.85,NAD,card,approved,0
PAY000720,2026-09-11 22:52:13,GW01,SES08299,BENIGN,TXN229972,192.168.72.218,443,TCPS,408.49,NAD,eft,approved,0
PAY000903,2026-09-11 23:07:57,GW01,SES04576,BENIGN,TXN883438,10.174.115.132,443,TCPS,658.0,NAD,card,approved,0
PAY000590,2026-09-11 23:37:43,GW01,SES00440,BENIGN,TXN587079,10.24.67.187,443,TCPS,247.91,NAD,eft,approved,0
PAY000495,2026-09-11 23:50:04,GW01,SES01007,BENIGN,TXN877364,192.168.59.154,443,TCPS,353.36,NAD,card,approved,0
PAY001081,2026-09-12 00:49:33,GW01,SES09936,BENIGN,TXN897881,10.25.82.141,443,TCPS,401.42,NAD,card,approved,0
PAY000730,2026-09-12 01:08:36,GW01,SES05404,BENIGN,TXN725597,172.29.58.195,443,TCPS,567.64,NAD,card,approved,0
PAY000554,2026-09-12 01:22:41,GW01,SES07211,BENIGN,TXN405300,192.168.10.210,443,TCPS,176.56,NAD,eft,approved,0
PAY000339,2026-09-12 01:48:44,GW01,SES02109,BENIGN,TXN889372,10.203.170.46,443,TCPS,701.04,NAD,eft,approved,0
PAY000444,2026-09-12 02:06:34,GW01,SES04137,BENIGN,TXN908401,10.73.43.55,443,TCPS,220.39,NAD,card,approved,0
PAY001051,2026-09-12 02:30:49,GW01,SES06862,BENIGN,TXN414505,10.153.57.9,443,TCPS,426.72,NAD,eft,approved,0
PAY000436,2026-09-12 04:04:54,GW01,SES04559,BENIGN,TXN909112,192.168.22.209,443,TCPS,343.87,NAD,card,approved,0
PAY000072,2026-09-12 05:01:21,GW01,SES03160,BENIGN,TXN207128,172.23.62.141,443,TCPS,333.82,NAD,eft,approved,0
PAY000632,2026-09-12 05:49:10,GW01,SES01663,BENIGN,TXN731598,10.108.46.97,443,TCPS,111.84,NAD,card,approved,0
PAY001085,2026-09-12 07:02:24,GW01,SES09687,BENIGN,TXN900995,172.20.118.111,443,TCPS,703.16,NAD,card,approved,0
PAY000373,2026-09-12 07:06:56,GW01,SES09546,BENIGN,TXN855512,172.25.236.240,443,TCPS,417.46,NAD,card,approved,0
PAY000992,2026-09-12 07:29:05,GW01,SES03888,BENIGN,TXN186405,10.171.53.183,443,TCPS,637.31,NAD,card,approved,0
PAY000526,2026-09-12 07:54:43,GW01,SES07636,BENIGN,TXN869078,10.156.108.135,443,TCPS,485.33,NAD,card,approved,0
PAY000015,2026-09-12 08:42:00,GW01,SES05211,BENIGN,TXN912514,192.168.196.10,443,TCPS,292.76,NAD,eft,approved,0
PAY000051,2026-09-12 09:23:29,GW01,SES02030,BENIGN,TXN391339,192.168.239.85,443,TCPS,323.12,NAD,card,approved,0
PAY000728,2026-09-12 09:32:01,GW01,SES01539,BENIGN,TXN792055,172.16.124.202,443,TCPS,182.33,NAD,card,approved,0
PAY000879,2026-09-12 09:40:10,GW01,SES09770,BENIGN,TXN550592,172.31.159.153,443,TCPS,630.65,NAD,card,approved,0
PAY000996,2026-09-12 09:51:47,GW01,SES00498,BENIGN,TXN806804,172.20.211.213,443,TCPS,653.96,NAD,eft,approved,0
PAY000711,2026-09-12 10:24:32,GW01,SES02490,BENIGN,TXN247844,172.26.83.19,443,TCPS,178.41,NAD,card,approved,0
PAY000522,2026-09-12 11:21:55,GW01,SES01574,BENIGN,TXN231139,192.168.165.59,443,TCPS,403.34,NAD,card,approved,0
PAY000425,2026-09-12 12:09:02,GW01,SES03010,BENIGN,TXN894295,172.30.101.8,443,TCPS,168.75,NAD,card,approved,0
PAY000826,2026-09-12 13:30:29,GW01,SES06025,BENIGN,TXN178195,192.168.111.103,443,TCPS,742.71,NAD,card,approved,0
PAY000241,2026-09-12 13:44:16,GW01,SES05905,BENIGN,TXN242254,192.168.231.117,443,TCPS,596.79,NAD,card,approved,0
PAY000767,2026-09-12 15:51:08,GW01,SES04088,BENIGN,TXN400217,10.149.74.247,443,TCPS,312.85,NAD,eft,approved,0
PAY000899,2026-09-12 16:25:41,GW01,SES02254,BENIGN,TXN787280,172.27.141.146,443,TCPS,130.42,NAD,eft,approved,0
PAY000487,2026-09-12 16:38:14,GW01,SES02444,BENIGN,TXN281217,172.28.246.36,443,TCPS,587.29,NAD,card,approved,0
PAY000203,2026-09-12 16:41:38,GW01,SES00915,BENIGN,TXN998996,172.29.18.89,443,TCPS,170.22,NAD,eft,approved,0
PAY001056,2026-09-12 18:23:00,GW01,SES04221,BENIGN,TXN542586,192.168.230.88,443,TCPS,426.95,NAD,eft,approved,0
PAY000361,2026-09-12 19:01:43,GW01,SES08789,BENIGN,TXN725377,192.168.28.215,443,TCPS,726.11,NAD,card,approved,0
PAY000472,2026-09-12 19:05:34,GW01,SES08815,BENIGN,TXN395940,172.26.239.52,443,TCPS,415.41,NAD,card,approved,0
PAY000106,2026-09-12 19:19:48,GW01,SES07686,BENIGN,TXN880329,10.234.145.1,443,TCPS,729.86,NAD,eft,approved,0
PAY000371,2026-09-12 19:55:57,GW01,SES06520,BENIGN,TXN284074,172.25.254.97,443,TCPS,602.48,NAD,eft,approved,0
PAY001020,2026-09-12 21:40:16,GW01,SES04584,BENIGN,TXN745459,192.168.85.183,443,TCPS,222.02,NAD,eft,approved,0
PAY000271,2026-09-12 21:53:03,GW01,SES08777,BENIGN,TXN761572,192.168.41.153,443,TCPS,375.97,NAD,card,approved,0
PAY000949,2026-09-12 21:59:11,GW01,SES04065,BENIGN,TXN503243,192.168.193.159,443,TCPS,319.73,NAD,eft,approved,0
PAY000952,2026-09-12 22:26:22,GW01,SES08652,BENIGN,TXN251011,10.148.251.58,443,TCPS,153.3,NAD,eft,approved,0
PAY000251,2026-09-12 22:46:31,GW01,SES08295,BENIGN,TXN427527,192.168.94.214,443,TCPS,274.66,NAD,card,approved,0
PAY000414,2026-09-12 23:34:07,GW01,SES00960,BENIGN,TXN314206,10.4.68.140,443,TCPS,465.18,NAD,card,approved,0
PAY000204,2026-09-13 01:14:54,GW01,SES08559,BENIGN,TXN426491,172.18.159.88,443,TCPS,447.05,NAD,card,approved,0
PAY000196,2026-09-13 01:17:31,GW01,SES03674,BENIGN,TXN287984,10.155.175.204,443,TCPS,408.57,NAD,eft,approved,0
PAY000394,2026-09-13 01:20:37,GW01,SES09290,BENIGN,TXN845571,10.252.21.91,443,TCPS,462.24,NAD,card,approved,0
PAY000219,2026-09-13 01:24:11,GW01,SES00702,BENIGN,TXN559013,10.248.104.25,443,TCPS,152.39,NAD,eft,approved,0
PAY001107,2026-09-13 01:30:44,GW01,SES00713,BENIGN,TXN487686,10.14.93.180,443,TCPS,443.89,NAD,eft,approved,0
PAY000411,2026-09-13 03:17:03,GW01,SES01504,BENIGN,TXN105786,10.223.144.63,443,TCPS,379.51,NAD,eft,approved,0
PAY001151,2026-09-13 03:51:08,GW01,SES06204,BENIGN,TXN235179,192.168.192.53,443,TCPS,141.53,NAD,eft,approved,0
PAY000668,2026-09-13 04:21:13,GW01,SES08490,BENIGN,TXN709442,172.27.238.124,443,TCPS,86.63,NAD,card,approved,0
PAY000457,2026-09-13 04:36:11,GW01,SES05935,BENIGN,TXN616814,172.21.222.103,443,TCPS,676.41,NAD,card,approved,0
PAY000003,2026-09-13 04:47:20,GW01,SES05554,BENIGN,TXN413800,172.24.146.226,443,TCPS,740.57,NAD,card,approved,0
PAY000902,2026-09-13 05:30:46,GW01,SES07777,BENIGN,TXN375794,172.20.130.183,443,TCPS,477.48,NAD,card,approved,0
PAY000669,2026-09-13 05:55:57,GW01,SES08705,BENIGN,TXN752236,10.84.33.176,443,TCPS,556.66,NAD,eft,approved,0
PAY000164,2026-09-13 06:40:53,GW01,SES03831,BENIGN,TXN624898,10.81.244.17,443,TCPS,365.08,NAD,card,approved,0
PAY000359,2026-09-13 06:54:56,GW01,SES05879,BENIGN,TXN276335,172.16.163.116,443,TCPS,206.23,NAD,eft,approved,0
PAY000780,2026-09-13 07:02:33,GW01,SES01721,BENIGN,TXN114502,10.236.239.98,443,TCPS,113.12,NAD,eft,approved,0
PAY000439,2026-09-13 07:07:44,GW01,SES06103,BENIGN,TXN474534,10.237.9.7,443,TCPS,581.0,NAD,eft,approved,0
PAY000330,2026-09-13 08:11:05,GW01,SES03886,BENIGN,TXN779816,192.168.78.116,443,TCPS,695.04,NAD,eft,approved,0
PAY000380,2026-09-13 08:22:05,GW01,SES04916,BENIGN,TXN494323,10.240.251.186,443,TCPS,149.74,NAD,eft,approved,0
PAY000888,2026-09-13 08:45:12,GW01,SES04588,BENIGN,TXN716957,192.168.115.122,443,TCPS,180.93,NAD,eft,approved,0
PAY000858,2026-09-13 09:34:54,GW01,SES07563,BENIGN,TXN260165,192.168.100.165,443,TCPS,418.01,NAD,card,approved,0
PAY000917,2026-09-13 10:05:50,GW01,SES05493,BENIGN,TXN926385,10.18.21.29,443,TCPS,475.45,NAD,eft,approved,0
PAY000773,2026-09-13 10:50:35,GW01,SES01577,BENIGN,TXN268483,172.20.176.96,443,TCPS,405.19,NAD,eft,approved,0
PAY000503,2026-09-13 11:30:42,GW01,SES07087,BENIGN,TXN571400,192.168.197.164,443,TCPS,69.5,NAD,card,approved,0
PAY000492,2026-09-13 12:01:41,GW01,SES03806,BENIGN,TXN341331,10.41.223.70,443,TCPS,148.05,NAD,card,approved,0
PAY000096,2026-09-13 13:22:45,GW01,SES02270,BENIGN,TXN512839,172.21.118.34,443,TCPS,577.75,NAD,eft,approved,0
PAY000549,2026-09-13 14:17:01,GW01,SES05399,BENIGN,TXN707572,172.19.119.213,443,TCPS,277.95,NAD,card,approved,0
PAY000990,2026-09-13 14:26:50,GW01,SES09053,BENIGN,TXN731354,192.168.232.179,443,TCPS,609.06,NAD,eft,approved,0
PAY000442,2026-09-13 15:25:42,GW01,SES06561,BENIGN,TXN320342,172.28.129.71,443,TCPS,289.47,NAD,eft,approved,0
PAY000294,2026-09-13 17:34:19,GW01,SES07375,BENIGN,TXN710314,172.23.153.246,443,TCPS,729.52,NAD,eft,approved,0
PAY000419,2026-09-13 17:40:47,GW01,SES06445,BENIGN,TXN524772,10.75.134.83,443,TCPS,555.42,NAD,card,approved,0
PAY000037,2026-09-13 18:06:34,GW01,SES04100,BENIGN,TXN927372,172.25.240.179,443,TCPS,503.9,NAD,eft,approved,0
PAY000708,2026-09-13 19:21:27,GW01,SES03331,BENIGN,TXN337564,192.168.9.188,443,TCPS,114.52,NAD,card,approved,0
PAY000671,2026-09-13 19:22:24,GW01,SES05329,BENIGN,TXN356416,10.76.71.151,443,TCPS,377.61,NAD,card,approved,0
PAY000292,2026-09-13 19:26:42,GW01,SES02018,BENIGN,TXN606423,10.89.161.116,443,TCPS,623.95,NAD,eft,approved,0
PAY000093,2026-09-13 19:49:25,GW01,SES06794,BENIGN,TXN388762,172.18.90.219,443,TCPS,407.6,NAD,card,approved,0
PAY000372,2026-09-13 19:52:58,GW01,SES01184,BENIGN,TXN650580,192.168.29.189,443,TCPS,458.23,NAD,eft,approved,0
PAY000328,2026-09-13 20:24:39,GW01,SES01467,BENIGN,TXN677360,172.17.176.70,443,TCPS,490.61,NAD,eft,approved,0
PAY000097,2026-09-13 20:25:17,GW01,SES05266,BENIGN,TXN417764,172.24.3.153,443,TCPS,275.9,NAD,card,approved,0
PAY001191,2026-09-13 20:57:58,GW01,SES09895,BENIGN,TXN630095,192.168.128.201,443,TCPS,619.34,NAD,card,approved,0
PAY001154,2026-09-13 21:30:28,GW01,SES00034,BENIGN,TXN688385,192.168.226.221,443,TCPS,728.2,NAD,card,approved,0
PAY000206,2026-09-13 22:16:12,GW01,SES09264,BENIGN,TXN805214,10.194.22.189,443,TCPS,150.96,NAD,card,approved,0
PAY000023,2026-09-13 22:37:58,GW01,SES01985,BENIGN,TXN351416,172.29.83.230,443,TCPS,141.54,NAD,eft,approved,0
PAY001166,2026-09-13 23:24:26,GW01,SES02887,BENIGN,TXN477404,192.168.106.68,443,TCPS,362.13,NAD,eft,approved,0
PAY000575,2026-09-14 00:15:56,GW01,SES01752,BENIGN,TXN863305,172.16.92.31,443,TCPS,357.11,NAD,eft,approved,0
PAY000925,2026-09-14 00:48:37,GW01,SES06511,BENIGN,TXN999888,192.168.160.217,443,TCPS,454.01,NAD,card,approved,0
PAY001000,2026-09-14 00:58:21,GW01,SES08500,BENIGN,TXN639639,192.168.108.103,443,TCPS,646.45,NAD,card,approved,0
PAY000515,2026-09-14 03:04:01,GW01,SES01893,BENIGN,TXN407884,10.26.8.144,443,TCPS,203.04,NAD,eft,approved,0
PAY001124,2026-09-14 03:37:49,GW01,SES07348,BENIGN,TXN341466,172.16.44.250,443,TCPS,313.34,NAD,eft,approved,0
PAY000736,2026-09-14 05:22:59,GW01,SES03133,BENIGN,TXN194550,10.52.211.122,443,TCPS,539.42,NAD,eft,approved,0
PAY000512,2026-09-14 05:31:35,GW01,SES03631,BENIGN,TXN232100,172.18.109.119,443,TCPS,460.98,NAD,card,approved,0
PAY000539,2026-09-14 05:41:07,GW01,SES09981,BENIGN,TXN517762,192.168.18.196,443,TCPS,351.62,NAD,card,approved,0
PAY000924,2026-09-14 06:04:30,GW01,SES03880,BENIGN,TXN569947,10.16.49.52,443,TCPS,83.34,NAD,card,approved,0
PAY001186,2026-09-14 06:19:21,GW01,SES03370,BENIGN,TXN524012,192.168.7.137,443,TCPS,787.57,NAD,card,approved,0
PAY000964,2026-09-14 06:25:26,GW01,SES04567,BENIGN,TXN197001,10.89.108.158,443,TCPS,32.96,NAD,card,approved,0
PAY000130,2026-09-14 08:55:39,GW01,SES08408,BENIGN,TXN128646,192.168.236.156,443,TCPS,675.43,NAD,card,approved,0
PAY000009,2026-09-14 09:27:46,GW01,SES02933,BENIGN,TXN886026,172.23.103.23,443,TCPS,571.46,NAD,eft,approved,0
PAY000269,2026-09-14 10:10:45,GW01,SES07234,BENIGN,TXN220006,172.29.116.192,443,TCPS,723.87,NAD,card,approved,0
PAY001091,2026-09-14 10:27:51,GW01,SES07912,BENIGN,TXN259997,10.212.250.141,443,TCPS,308.55,NAD,eft,approved,0
PAY000201,2026-09-14 12:11:36,GW01,SES01939,BENIGN,TXN620592,192.168.17.4,443,TCPS,444.85,NAD,card,approved,0
PAY001027,2026-09-14 12:23:22,GW01,SES09795,BENIGN,TXN785590,192.168.179.69,443,TCPS,59.34,NAD,eft,approved,0
PAY000792,2026-09-14 12:31:30,GW01,SES09420,BENIGN,TXN730813,172.21.151.236,443,TCPS,689.97,NAD,card,approved,0
